sessionId,prolificID,timestamp,day,expGroup,attempt,success
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:02.049,3,3,"weapon3,weapon1",0.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:28:54.496,3,1,"weapon1,weapon1",1.0
r212b79rzvrajmq4n5te,60190c01c8f8bb0009098cda,2022-01-15 12:29:02.852,2,4,"food2,food2",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:29:03.041,3,1,"weapon3,weapon1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:04.400,2,2,"food1,food1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:28:55.468,3,1,"weapon1,weapon1",1.0
r212b79rzvrajmq4n5te,60190c01c8f8bb0009098cda,2022-01-15 12:29:04.078,2,4,food2,0.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:28:56.347,3,1,"weapon1,weapon1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:29:04.623,3,1,"weapon2,weapon2",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:28:57.081,3,1,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:05.077,3,2,"food1,food1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:06.616,2,2,"food2,food2",1.0
bs3ib3p1ah4ec2fggg1e,5d243b597efb51001cfb69a5,2022-01-15 12:29:05.878,2,2,"food3,food3,food2",0.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:28:57.822,3,1,"weapon1,weapon1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:29:05.976,3,1,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:28:58.586,3,1,"weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:06.723,3,3,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:28:59.312,3,1,"weapon1,weapon1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:29:07.309,3,1,"weapon1,weapon1",1.0
26wzxq1xkeviclc7ik18,5ed52e918cdc6708e5da5b2d,2022-01-15 12:29:07.503,2,2,"food1,food1,food1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:08.912,2,2,"food2,food2",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:07.536,3,3,"weapon1,weapon1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:29:08.555,3,1,"weapon2,weapon2",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:00.749,3,1,"weapon1,weapon1,weapon1",1.0
xxxiv1r83t230ie0sdx6,5ffdf54a500d7740e02f3639,2022-01-15 12:29:09.127,3,3,"weapon1,weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:09.200,3,3,"weapon2,weapon2",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:01.977,3,1,"weapon1,weapon1,weapon1",1.0
xxxiv1r83t230ie0sdx6,5ffdf54a500d7740e02f3639,2022-01-15 12:29:10.784,3,3,"weapon1,weapon1,weapon1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:11.656,2,2,"food1,food1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:02.853,3,1,"weapon1,weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:11.157,3,2,"weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:11.344,3,3,"weapon1,weapon1",1.0
xxxiv1r83t230ie0sdx6,5ffdf54a500d7740e02f3639,2022-01-15 12:29:12.207,3,3,"weapon1,weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:03.981,3,1,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:11.546,3,2,"weapon1,weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:11.927,3,2,"weapon1,weapon1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:13.368,2,2,"food1,food1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:12.230,3,3,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:05.055,3,1,"weapon1,weapon1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:14.431,2,2,"food1,food1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:13.392,3,2,"weapon1,weapon1",1.0
xxxiv1r83t230ie0sdx6,5ffdf54a500d7740e02f3639,2022-01-15 12:29:13.801,3,3,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:13.163,3,2,"weapon1,weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:14.131,3,2,"weapon1,weapon1",1.0
xxxiv1r83t230ie0sdx6,5ffdf54a500d7740e02f3639,2022-01-15 12:29:14.978,3,3,"weapon1,weapon1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:15.767,2,2,"food1,food1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:14.767,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:15.045,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:15.415,3,2,"weapon1,weapon1",1.0
26wzxq1xkeviclc7ik18,5ed52e918cdc6708e5da5b2d,2022-01-15 12:29:15.577,2,2,"food1,food1,food1",1.0
xxxiv1r83t230ie0sdx6,5ffdf54a500d7740e02f3639,2022-01-15 12:29:16.326,3,3,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:08.227,3,1,"weapon3,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:16.062,3,2,"weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:16.275,3,3,"weapon1,weapon3",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:16.747,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:16.627,3,2,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:09.461,3,1,"weapon1,weapon3",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:17.394,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:18.075,3,2,"weapon1,weapon1",1.0
8dan4v2c09tlgicqegaj,5e852ca6fdad8f11511558a1,2022-01-15 12:29:18.131,2,3,"food3,food3,food3",0.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:18.188,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:18.738,3,2,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:11.019,3,1,"weapon2,weapon1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:20.144,2,2,"food2,food2",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:19.104,3,3,"weapon3,weapon2",0.0
7r3shqe7k1q6woexd1mp,5faf02d07581df13bfbde3d6,2022-01-15 12:29:19.482,3,2,"weapon1,weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:19.370,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:19.953,3,2,"weapon1,weapon1",1.0
26wzxq1xkeviclc7ik18,5ed52e918cdc6708e5da5b2d,2022-01-15 12:29:20.496,2,2,"food1,food1,food1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:20.765,3,3,"weapon2,weapon2",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:20.656,3,2,"weapon2,weapon2",1.0
8dan4v2c09tlgicqegaj,5e852ca6fdad8f11511558a1,2022-01-15 12:29:20.671,2,3,"food3,food3",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:21.038,3,2,"weapon1,weapon1",1.0
7r3shqe7k1q6woexd1mp,5faf02d07581df13bfbde3d6,2022-01-15 12:29:21.424,3,2,"weapon1,weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:13.617,3,1,"weapon1,weapon1",1.0
o6qbaikaeb5o3j2988uc,5f439781d850b5045ffb4af2,2022-01-15 12:29:21.943,1,3,food4,0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:21.798,3,2,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:14.592,3,1,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:22.337,3,2,"weapon1,weapon1",1.0
53cbz3nzks4m3xut92ui,5e11b39becb3ea84471f493d,2022-01-15 12:29:24.056,2,2,"food2,food2",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:22.839,3,2,"weapon1,weapon1",1.0
o6qbaikaeb5o3j2988uc,5f439781d850b5045ffb4af2,2022-01-15 12:29:23.680,1,3,"food4,food4",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:23.354,3,2,"weapon1,weapon1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:10.014,3,2,food4,0.0
8dan4v2c09tlgicqegaj,5e852ca6fdad8f11511558a1,2022-01-15 12:29:23.399,2,3,"food3,food3,food3",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:23.884,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:23.838,3,2,"weapon1,weapon1",1.0
7r3shqe7k1q6woexd1mp,5faf02d07581df13bfbde3d6,2022-01-15 12:29:24.492,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:24.398,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:25.097,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:24.856,3,2,"weapon1,weapon1",1.0
7r3shqe7k1q6woexd1mp,5faf02d07581df13bfbde3d6,2022-01-15 12:29:25.447,3,2,"weapon1,weapon1",1.0
26wzxq1xkeviclc7ik18,5ed52e918cdc6708e5da5b2d,2022-01-15 12:29:25.457,2,2,"food1,food1,food1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:25.731,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:25.649,3,2,"weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:18.285,3,1,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:26.239,3,2,"weapon1,weapon1",1.0
7r3shqe7k1q6woexd1mp,5faf02d07581df13bfbde3d6,2022-01-15 12:29:26.732,3,2,"weapon1,weapon1,weapon1",1.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:27.604,1,2,"food1,food1,food1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:26.726,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:26.423,3,2,"weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:26.695,3,3,"weapon1,weapon4",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:27.239,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:27.230,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:27.773,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:28.302,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:28.013,3,2,"weapon1,weapon1",1.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:29.516,1,2,"food1,food1,food1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:28.807,3,2,"weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:28.795,3,3,weapon3,0.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:15.646,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:29.330,3,2,"weapon1,weapon1",1.0
m6jwe25e3od0fd9mz60r,5f0ec53ba8ff7b09d279cb0c,2022-01-15 12:29:30.785,2,2,"food1,food1,food1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:29.912,3,2,"weapon1,weapon1,weapon1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:22.349,3,1,"weapon2,weapon2",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:16.958,3,2,"weapon1,weapon1",1.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:31.561,1,2,"food1,food1,food1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:30.251,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:30.993,3,2,"weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:30.899,3,3,"weapon1,weapon3",0.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:17.750,3,2,"weapon1,weapon1",1.0
b1y52r0il46wp5ymtzij,5f660626a9151c19b17ba3c8,2022-01-15 12:29:31.777,3,3,"weapon1,weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:31.059,3,2,"weapon1,weapon1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:32.051,3,1,"weapon1,weapon1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:18.406,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:31.912,3,2,weapon1,0.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:33.306,1,2,"food1,food1,food1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:19.118,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:32.244,3,2,"weapon1,weapon1",1.0
b1y52r0il46wp5ymtzij,5f660626a9151c19b17ba3c8,2022-01-15 12:29:33.260,3,3,"weapon1,weapon1,weapon1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:32.648,3,3,"weapon3,weapon1",0.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:33.594,3,1,"weapon1,weapon1",1.0
m6jwe25e3od0fd9mz60r,5f0ec53ba8ff7b09d279cb0c,2022-01-15 12:29:34.439,2,2,"food3,food1",0.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:33.191,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:33.824,3,2,"weapon2,weapon2",1.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:34.915,1,2,"food1,food1,food1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:26.188,3,1,"weapon1,weapon2",1.0
b1y52r0il46wp5ymtzij,5f660626a9151c19b17ba3c8,2022-01-15 12:29:34.515,3,3,"weapon1,weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:34.063,3,2,"weapon1,weapon1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:34.740,3,1,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:34.899,3,2,"weapon2,weapon2",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:21.566,3,2,"weapon2,weapon2",1.0
b1y52r0il46wp5ymtzij,5f660626a9151c19b17ba3c8,2022-01-15 12:29:35.794,3,3,"weapon1,weapon1,weapon1",1.0
dx87ckolme5llwksgbnq,5e650addc1f6e527c4689310,2022-01-15 12:29:36.456,3,1,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:35.496,3,2,"weapon2,weapon2",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:35.925,3,1,"weapon1,weapon1",1.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:36.951,1,2,"food1,food1,food1",1.0
mimqvg73yv27sebpjr71,5eb5cb8ddef42c4ad1456dd9,2022-01-15 12:29:28.463,3,1,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:36.254,3,2,"weapon2,weapon2",1.0
b1y52r0il46wp5ymtzij,5f660626a9151c19b17ba3c8,2022-01-15 12:29:36.930,3,3,"weapon1,weapon1,weapon1",1.0
fv2k6vp19n1q2749w9zn,5af1773a5bbd0b00015ec658,2022-01-15 12:29:36.997,3,4,"weapon1,weapon1,weapon1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:36.693,3,1,"weapon1,weapon1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:23.102,3,2,"weapon2,weapon2",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:37.113,3,2,"weapon2,weapon2",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:37.563,3,1,"weapon1,weapon1",1.0
b1y52r0il46wp5ymtzij,5f660626a9151c19b17ba3c8,2022-01-15 12:29:38.046,3,3,"weapon1,weapon1,weapon1",1.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:38.774,1,2,"food3,food3,food3",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:37.784,3,2,"weapon2,weapon2",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:38.213,3,1,"weapon1,weapon1",1.0
92jndwofj2ri3u6mdz7j,5fa5b2f859cd8711ad096b6d,2022-01-15 12:29:20.882,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:37.855,3,2,"weapon1,weapon1",1.0
bs3ib3p1ah4ec2fggg1e,5d243b597efb51001cfb69a5,2022-01-15 12:29:38.776,2,2,"food2,food2,food1",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:38.443,3,2,"weapon2,weapon2",1.0
dx87ckolme5llwksgbnq,5e650addc1f6e527c4689310,2022-01-15 12:29:39.651,3,1,"weapon1,weapon1,weapon1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:25.398,3,2,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:38.697,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:39.066,3,2,"weapon2,weapon2",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:39.386,3,1,"weapon1,weapon1",1.0
gq85rzp9txotcray3eh0,5f8040a15e9c0003ae16dc31,2022-01-15 12:29:40.284,1,2,"food3,food3,food3",0.0
92jndwofj2ri3u6mdz7j,5fa5b2f859cd8711ad096b6d,2022-01-15 12:29:22.834,3,2,"weapon1,weapon1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:40.212,3,1,"weapon1,weapon1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:39.616,3,2,"weapon1,weapon1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:26.710,3,2,"weapon2,weapon2",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:40.417,3,2,"weapon2,weapon2",1.0
m6jwe25e3od0fd9mz60r,5f0ec53ba8ff7b09d279cb0c,2022-01-15 12:29:41.502,2,2,"food1,food1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:40.933,3,1,"weapon1,weapon1",1.0
6vgss2iz7y8mnorqdh0x,5ec6d06c67b0da0fb6f85e83,2022-01-15 12:29:44.170,2,4,"food1,food1",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:40.525,3,2,"weapon1,weapon1",1.0
b1y52r0il46wp5ymtzij,5f660626a9151c19b17ba3c8,2022-01-15 12:29:41.591,3,3,"weapon3,weapon1",0.0
92jndwofj2ri3u6mdz7j,5fa5b2f859cd8711ad096b6d,2022-01-15 12:29:23.992,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:41.083,3,2,"weapon2,weapon2",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:29:41.105,3,3,"weapon1,weapon3",0.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:41.699,3,2,"weapon2,weapon2",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:41.411,3,2,"weapon1,weapon1",1.0
6vgss2iz7y8mnorqdh0x,5ec6d06c67b0da0fb6f85e83,2022-01-15 12:29:45.328,2,4,"food1,food1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:42.127,3,1,"weapon1,weapon1",1.0
92jndwofj2ri3u6mdz7j,5fa5b2f859cd8711ad096b6d,2022-01-15 12:29:24.975,3,2,"weapon1,weapon1",1.0
1brwwftqhvw46hwfzchc,5ca0aae22fd4860001a4d560,2022-01-15 12:29:43.687,3,1,"weapon1,weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:42.446,3,2,"weapon2,weapon2",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:42.211,3,2,"weapon1,weapon1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:42.909,3,1,"weapon1,weapon1",1.0
6vgss2iz7y8mnorqdh0x,5ec6d06c67b0da0fb6f85e83,2022-01-15 12:29:46.421,2,4,"food1,food1",1.0
92jndwofj2ri3u6mdz7j,5fa5b2f859cd8711ad096b6d,2022-01-15 12:29:25.953,3,2,"weapon1,weapon1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:29.758,3,2,"weapon1,weapon1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:43.238,3,2,"weapon2,weapon2",1.0
n9rrfh6hfxhd15jb1beg,5e94b58fc7296a0a611f0492,2022-01-15 12:29:42.994,3,2,"weapon1,weapon1",1.0
xrywn2uyohun2z43gdfa,5e874ce2a6b352069eae0aa2,2022-01-15 12:32:30.486,3,2,"weapon1,weapon1",1.0
92jndwofj2ri3u6mdz7j,5fa5b2f859cd8711ad096b6d,2022-01-15 12:29:26.826,3,2,"weapon1,weapon1",1.0
6vgss2iz7y8mnorqdh0x,5ec6d06c67b0da0fb6f85e83,2022-01-15 12:29:47.452,2,4,"food1,food1",1.0
75e02h3rwg8g13p4gw5m,5f5135b9e2b058337c95383f,2022-01-15 12:29:43.990,3,2,"weapon2,weapon2",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:29:44.332,3,1,"weapon1,weapon1",1.0
mudrpfmvuuxrbzk8svh8,5ee71f69982f964bf72b5a51,2022-01-15 12:29:44.889,3,2,"weapon1,weapon1,weapon1",1.0
